JOB,DNG,LOCATION,SUBJOB_COMBINED,REG HR_mean,REG HR_median,REG HR_std,sample_size,REG RT_mean,REG RT_median,REG RT_std,OT HR_mean,OT HR_median,OT HR_std,OT RT_mean,OT RT_median,OT RT_std,totalpay_mean,totalpay_median,totalpay_std,confidence_mean,confidence_max
LABOUR,GRAVEYARD,CENTENNIAL,HOLD (LAB),6.5,6.5,0.0,14,88.49785714285714,86.05,6.459542944740366,,,,132.74678571428572,129.075,9.689314417110554,575.2360714285714,559.325,41.987029140812375,0.5785714285714285,0.6
LABOUR,DAY,CANADA PLACE,SPARE (LAB),7.821428571428571,8.0,0.37247317183424605,14,71.73142857142857,70.78,15.944252331720747,0.8,1.0,0.2738612787525831,107.59714285714287,106.17,23.916378497581118,592.0607142857143,592.7825,135.45976721545753,0.6642857142857144,1.0
LIFT TRUCK,DAY,WATERFRONT TRAIN. CNTR,,8.0,8.0,0.0,14,55.61214285714285,55.8,0.7028970662296747,,,,83.40035714285715,83.45,1.10483285245694,444.8971428571428,446.4,5.623176529837398,0.5,0.5
PLUMBER,NIGHT,NEPTUNE,,8.0,8.0,0.0,14,79.62714285714286,72.32,11.172423074814052,1.0,1.0,,118.33714285714287,107.155,17.052292279280874,648.4107142857143,578.56,122.67979085434543,0.5107142857142858,0.65
FRONT END LOADER,DAY,PORT MOODY,,7.964285714285714,8.0,0.13363062095621217,14,54.69142857142857,55.3,0.9985594018989965,0.9,0.5,0.6519202405202649,83.69571428571429,82.95,6.634497504925082,461.99071428571426,442.4,48.710545320413814,0.5714285714285714,0.9
HEAD CHECKER,DAY,CENTENNIAL,RAIL PLNR -GOPHER  (HC),8.857142857142858,9.0,0.36313651960128146,14,63.06,55.95,14.128552106121294,1.1428571428571428,1.0,0.36313651960128146,94.265,83.6,21.192828159181957,666.9399999999999,587.15,154.0588814007863,0.9642857142857143,1.0
HEAD CHECKER,GRAVEYARD,CENTENNIAL,RAIL PLNR -GOPHER  (HC),7.428571428571429,7.5,0.26726124191242434,14,87.56785714285715,86.7,1.2083057341801937,1.5,1.0,1.3445044840729643,131.02678571428572,129.725,1.8124586012703054,846.7157142857143,790.9100000000001,172.36313751068548,0.9821428571428571,1.0
FIRST AID,DAY,DELTAPORT,SHIP (FA),8.0,8.0,0.0,13,63.28615384615385,55.8,12.755825818334632,0.5,0.5,0.5,94.67923076923077,83.45,19.133738727501946,581.271923076923,526.155,108.63475308225999,0.6230769230769231,0.75
ELECTRICIAN,NIGHT,CENTENNIAL,,8.038461538461538,8.0,0.1386750490563074,13,74.91923076923078,72.17,11.561226478722215,0.6428571428571429,0.5,0.47559486560567094,109.63153846153847,107.005,19.196842989648868,645.6467307692308,630.8625,115.65621327966909,0.5884615384615385,0.75
FIRST AID,DAY,NEPTUNE,DOCK (FA),7.923076923076923,8.0,0.2773500981126145,13,56.99076923076923,55.8,4.293379518783275,1.5,1.5,0.2041241452319315,85.23615384615384,83.45,6.44006927817491,579.488076923077,571.575,46.816336115116805,0.7692307692307693,1.0
LINES,NIGHT,NEPTUNE,,4.3076923076923075,4.0,1.451126883070268,13,78.60615384615384,69.67,13.078023256887573,,,,117.90923076923076,104.505,19.617034885331368,338.75538461538457,313.515,118.91436960164405,0.7307692307692307,0.75
LABOUR,DAY,VAN WHARVES,HOLD (LAB),8.0,8.0,0.0,13,59.04307692307692,55.3,9.825157661682743,0.7,1.0,0.4472135954999579,88.56461538461538,82.95,14.737736492524116,496.59153846153845,442.4,94.82101391974902,0.6461538461538462,0.75
BUNNY BUS,NIGHT,CENTENNIAL,,8.538461538461538,9.0,0.5188745216627707,13,72.35692307692308,69.67,7.193828818989448,1.25,1.0,0.5,108.53538461538461,104.505,10.790743228484168,659.1476923076923,627.03,79.34346979050918,0.6807692307692308,0.75
LABOUR,DAY,ANNACIS AUTO,BLANK,8.0,8.0,0.0,13,59.153076923076924,55.3,7.219799610117751,,,,88.7296153846154,82.95,10.829699415176627,473.2246153846154,442.4,57.75839688094201,0.6,0.6
OB,DAY,LYNNTERM,,8.0,8.0,0.0,13,63.41,55.3,13.114254562394036,,,,94.17923076923077,82.95,19.133738727501946,468.2584615384615,442.4,172.87149802893836,0.47692307692307695,0.5
LABOUR,NIGHT,DELTAPORT,,8.0,8.0,0.0,13,71.15461538461538,66.98,7.932989784632075,0.18181818181818182,0.0,0.40451991747794525,106.73192307692308,100.47,11.89948467694812,584.6938461538462,535.84,65.82362753835197,0.5230769230769231,0.65
LABOUR,DAY,PORT MOODY,SPARE (LAB),8.0,8.0,0.0,13,56.49076923076923,55.3,4.293379518783275,1.0,1.0,,84.73615384615384,82.95,6.440069278174911,458.30692307692306,442.4,39.715294573714594,0.6115384615384615,0.75
TRACTOR TRAILER,DAY,DELTAPORT,SHIP (TT),8.307692307692308,8.0,0.4803844614152613,13,60.29,55.95,7.3290199435759025,0.8461538461538461,1.0,0.3755338080994054,90.13499999999999,83.6,10.967557841196921,577.5088461538461,531.2,79.20963515028348,0.8038461538461538,1.0
WELDER,DAY,VANTERM,,8.0,8.0,0.0,12,68.16,72.03,7.827796624849168,,,,100.36500000000001,106.17,10.501640131643507,545.28,576.24,62.622372998793345,0.5,0.5
HATCH TENDER/SIGNALS,NIGHT,VAN WHARVES,,8.0,8.0,0.0,12,74.175,70.67,10.092863815587727,1.0,1.0,,110.7625,105.505,15.139295723381585,604.5433333333334,565.36,104.81581207339885,0.5125000000000001,0.65
TRAINING,NIGHT,DELTAPORT,,8.0,8.0,0.0,12,74.42666666666666,69.67,8.476492985506054,0.0,0.0,0.0,111.55874999999999,104.505,12.760713880892403,595.4133333333333,557.36,67.81194388404843,0.5,0.5
LABOUR,DAY,VANTERM,JANITOR (LAB),8.0,8.0,0.0,12,55.2475,55.3,0.6911009004085092,0.0,0.0,,82.68375,82.95,0.9223170550304352,441.98,442.4,5.528807203268074,0.6,0.6
ELECTRICIAN,DAY,FIBRECO,,8.0,8.0,0.0,12,60.565,57.8,9.578240965855892,1.0,1.0,0.0,89.59750000000001,85.45,14.367361448783837,498.7616666666666,462.4,79.31281506372936,0.525,0.65
LABOUR,NIGHT,VAN WHARVES,HOLD (LAB),8.083333333333334,8.0,0.28867513459481287,12,71.2375,69.67,5.42997928172843,35.50333333333334,1.0,59.76152636381816,106.85624999999999,104.505,8.144968922592646,1503.2747958333332,557.36,3142.066223958094,0.6583333333333333,0.85
HD MECHANIC,GRAVEYARD,NEPTUNE,,6.625,6.5,0.4330127018922193,12,88.7525,88.55,0.7014805770653965,4.0,4.0,0.0,139.53208333333333,131.575,17.76383755866412,706.29,575.575,273.1970604044567,0.5458333333333333,0.75
LABOUR,NIGHT,LYNNTERM,SHEDMEN (LAB),8.0,8.0,0.0,12,75.94,69.67,9.261403781284997,,,,113.91000000000001,104.505,13.892105671927494,607.52,557.36,74.09123025027998,0.6,0.6
TRACTOR TRAILER,GRAVEYARD,CENTENNIAL,BARGE (TT),6.583333333333333,6.5,0.2886751345948129,12,88.065,89.13,1.3270781301929306,0.18181818181818182,0.0,0.40451991747794525,131.75833333333333,133.37,2.0143139293716357,601.8758333333334,579.345,56.932998573016945,0.6458333333333334,0.85
FRONT END LOADER,DAY,CHEMTRADE,,8.0,8.0,0.0,12,61.1475,55.3,11.79191257908264,0.0,0.0,0.0,91.72125,82.95,17.687868868623948,489.18,442.4,94.33530063266112,0.375,0.5
LIQUID BULK,GRAVEYARD,VAN WHARVES,,6.5,6.5,0.0,12,90.745,87.05,9.962035662727494,0.8333333333333334,1.0,0.3535533905932738,135.70083333333332,130.075,14.871005931820564,682.3435416666667,630.8625,119.6882745000259,0.6125,0.65
REACHSTACKER,NIGHT,CENTENNIAL,,8.333333333333334,8.0,0.4923659639173313,12,71.5025,66.98,8.181510335117608,1.0,1.0,0.0,66.58125,66.98,36.204099097716444,643.4791666666666,602.82,73.75284628816745,0.6583333333333333,0.75
KOMATSU,NIGHT,VAN WHARVES,,8.0,8.0,0.0,12,71.2175,68.325,7.421747068275402,0.875,1.0,0.5175491695067655,71.0125,100.47,53.1457167734488,633.219375,624.96125,103.95406166976855,0.5875,0.65
FIRST AID,DAY,FRASER SURREY,DOCK (FA),8.75,9.0,0.4522670168666456,12,61.10333333333333,55.8,10.62979973584839,0.8181818181818182,0.5,0.716684284490991,91.46750000000002,83.45,15.908905524893914,681.3354166666667,626.875,128.6837387738272,0.9125,1.0
LABOUR,NIGHT,NEPTUNE,UTILITY (LAB),7.75,7.75,0.2611164839335468,12,74.3725,69.67,8.507142587261601,0.9166666666666666,1.0,0.2041241452319315,111.55874999999999,104.505,12.760713880892407,627.0281249999999,627.03,76.19685964303402,0.7999999999999999,1.0
REACHSTACKER,GRAVEYARD,DELTAPORT,,6.5,6.5,0.0,12,88.58666666666666,89.48,1.1694235824334684,1.1363636363636365,1.0,0.6360388781713383,132.505,133.72,1.7946739384786756,713.89,702.37,93.12949244807662,0.6375000000000001,0.65
REACHSTACKER,NIGHT,VANTERM,,8.068181818181818,8.0,0.22613350843332283,11,61.95363636363636,66.98,17.928605228922457,0.9,1.0,0.31622776601683794,98.01954545454545,100.47,10.40734991593572,623.1122727272727,636.31,26.178823060217564,0.6454545454545455,0.75
OB,GRAVEYARD,NEPTUNE,,6.5,6.5,0.0,11,115.98363636363638,114.87,2.083757532570779,1.2272727272727273,1.0,0.46709936649691375,171.60545454545456,183.2,36.34041259084337,960.9236363636363,946.655,82.06662979222763,0.65,0.65
BULLDOZER,NIGHT,CHEMTRADE,,8.0,8.0,0.0,11,74.91181818181818,69.67,9.532331108581802,,,,94.10045454545455,104.505,48.315364763941574,599.2945454545454,557.36,76.25864886865442,0.5,0.5
KOMATSU,GRAVEYARD,NEPTUNE,,6.454545454545454,6.5,0.15075567228888176,11,86.62363636363636,86.05,1.2270067051754299,0.5,0.5,,129.93545454545455,129.075,1.8405100577631437,565.0093181818182,559.325,9.467758056352931,0.5363636363636364,0.9
LINES,DAY,NEPTUNE,,3.6363636363636362,4.0,0.8393720596645176,11,54.73,55.3,20.964722273381064,1.66,1.66,,84.0040909090909,82.95,32.17035847004054,211.3288181818182,221.2,95.61316288756291,0.7636363636363637,0.9
FIRST AID,DAY,VANTERM,,8.0,8.0,0.0,11,53.306363636363635,53.17,0.233549683248456,1.0,1.0,0.0,79.755,79.755,0.0,448.20227272727277,425.36,39.121907440948995,0.5409090909090909,0.65
WHEAT SPECIALTY,GRAVEYARD,CARGILL,,7.454545454545454,7.5,0.5222329678670936,11,85.59636363636363,83.88,2.09221544171375,0.5,0.5,0.0,127.965,125.25,3.2783906112603467,690.1181818181818,691.725,35.89964632644222,0.8727272727272727,0.9
LABOUR,DAY,VAN WHARVES,JANITOR (LAB),8.0,8.0,0.0,11,58.31636363636364,55.3,10.004146413090199,,,,75.4090909090909,82.95,25.01036603272549,466.5309090909091,442.4,80.03317130472159,0.6,0.6
WHEAT MACHINE,NIGHT,VITERRA PAC,,7.7727272727272725,8.0,0.2611164839335467,11,76.28363636363636,70.17,9.384239204887388,0.5,0.5,0.0,114.20727272727272,105.005,14.110271323336836,623.8640909090909,578.7775,77.04459759834502,0.6954545454545454,0.9
DOCK CHECKER,NIGHT,SQUAMISH,,8.0,8.0,0.0,11,72.66727272727273,70.17,8.17525912850362,,,,111.23272727272727,105.005,14.236407967538085,595.8390909090909,561.36,77.15651112570414,0.5,0.5
LINES,GRAVEYARD,VANTERM,,3.909090909090909,4.0,1.1139609916460678,11,86.93363636363637,86.05,1.2259956992361203,0.0,0.0,,130.40045454545455,129.075,1.8389935488541806,339.9118181818182,344.2,96.29806400631135,0.7272727272727273,0.75
FIRST AID,DAY,VAN WHARVES,SHIP (FA),8.0,8.0,0.0,11,65.34818181818181,55.8,18.749064413021692,0.5,0.5,0.0,92.045,83.45,16.334702476629317,552.6554545454545,488.125,151.50100495466268,0.6954545454545454,0.75
REACHSTACKER,GRAVEYARD,VANTERM,,6.590909090909091,6.5,0.3015113445777636,11,85.78181818181818,85.07,2.8725243886930447,0.5,0.5,0.23570226039551584,122.96409090909091,127.605,19.988750313386504,617.7659090909091,616.7575,21.10653122473965,0.6454545454545455,0.75
TRACTOR TRAILER,DAY,CENTENNIAL,BARGE (TT),8.0,8.0,0.0,11,63.468181818181826,55.95,17.09366538702675,0.0,0.0,0.0,94.84636363636363,83.6,25.65907803204444,507.7454545454546,447.6,136.749323096214,0.6,0.6
STORESPERSON,NIGHT,NEPTUNE,,7.5,7.5,0.0,11,75.81363636363636,70.67,8.777493119025815,1.5,1.5,0.0,113.21409090909091,105.505,13.170238383981864,738.4234090909091,688.2825,85.58653715153396,0.9,0.9
FIRST AID,DAY,FRASER SURREY,SHIP (FA),8.363636363636363,8.0,0.504524979109513,11,66.05454545454546,55.8,13.281578493263794,0.8,0.5,0.6708203932499369,98.83181818181819,83.45,19.922367739895687,664.2177272727272,649.995,133.7854958387425,0.759090909090909,0.85
LINES,NIGHT,PORT MOODY,,3.727272727272727,4.0,0.9045340337332909,11,78.52090909090909,69.67,13.69302264260557,,,,117.78136363636364,104.505,20.539533963908372,289.95272727272726,278.68,85.38417617930256,0.75,0.75
FIRST AID,DAY,VANTERM,DOCK (FA),8.0,8.0,0.0,10,72.168,71.28,15.648202452678074,0.875,1.0,0.5175491695067657,108.002,106.67,23.472303679017102,655.5005,623.575,167.65659713715743,0.705,0.75
BULLDOZER,DAY,CHEMTRADE,,8.1,8.0,0.3162277660168379,10,61.891,55.3,12.972283659145496,0.0,0.0,0.0,94.908,82.95,19.00849652129279,503.63500000000005,442.4,122.47084798251197,0.525,0.75
LABOUR,NIGHT,VAN WHARVES,UTILITY (LAB),7.95,8.0,0.158113883008419,10,79.426,69.77000000000001,14.082920467321006,0.5,0.5,0.408248290463863,119.12950000000001,104.60749999999999,21.13156333939036,652.82575,635.73875,104.36364296196095,0.67,1.0
WHEAT MACHINE,DAY,CARGILL,,7.7,7.5,0.2581988897471612,10,73.49600000000001,55.8,24.005834105715028,0.35714285714285715,0.5,0.37796447300922725,109.994,83.45,36.008751158572544,591.8140000000001,460.225,190.96279263540086,0.74,0.9
LABOUR,GRAVEYARD,LYNNTERM,SPARE (LAB),6.25,6.5,0.7905694150420949,10,86.65599999999999,86.05,0.9923283506761051,,,,129.804,129.075,1.5368669428418398,541.614,559.325,68.89369838139534,0.625,0.85
REACHSTACKER,DAY,DELTAPORT,,8.0,8.0,0.0,10,59.574,56.3,6.901116173811628,1.0833333333333333,1.0,0.20412414523193154,89.061,83.95,10.38835052675191,533.4815000000001,534.35,72.52882591884872,0.5900000000000001,0.65
LINES,GRAVEYARD,NEPTUNE,,3.8,4.0,0.752772652709081,10,88.748,86.05,7.71589528181921,,,,133.4865,129.075,11.489315580137927,337.782,344.2,74.57369577210928,0.75,0.75
MILLWRIGHT,NIGHT,NEPTUNE,,8.0,8.0,0.0,10,68.325,68.325,1.4177544843088192,0.0,0.0,0.0,102.4875,102.4875,2.126631726463232,546.6,546.6,11.342035874470554,0.5,0.5
LABOUR,DAY,LYNNTERM,JANITOR (LAB),8.1,8.0,0.316227766016838,10,55.3,55.3,0.0,,,,82.95,82.95,0.0,447.93,442.4,17.48739546073114,0.625,0.85
FIRST AID,NIGHT,PORT MOODY,STORES (FA),8.0,8.0,0.0,10,76.313,70.67,9.086093219860778,1.1,1.0,0.31622776601683794,113.9695,105.505,13.629139829791168,735.024,670.865,85.48114885751122,0.75,0.75
LABOUR,GRAVEYARD,VAN WHARVES,HOLD (LAB),6.7,6.5,0.4216370213557839,10,87.751,88.48,1.1738015164413456,2.25,2.25,0.3535533905932738,131.6265,132.72,1.7607022746620318,654.4375,575.12,152.35371330211953,0.65,1.0
LINES,GRAVEYARD,PORT MOODY,,3.9,4.0,0.316227766016838,10,86.841,86.05,1.14708761653154,,,,127.7115,129.075,8.333011010433145,338.51599999999996,344.2,25.9811175878004,0.75,0.75
HEAD CHECKER,NIGHT,CENTENNIAL,PENTHOUSE (HC),8.0,8.0,0.0,10,68.789,66.98,5.720560287244597,1.5714285714285714,2.0,0.5345224838248488,103.18350000000001,100.47,8.580840430866894,666.256,636.31,125.28810701738608,0.705,0.75
ELECTRICIAN,GRAVEYARD,CENTENNIAL,,6.5,6.5,0.0,10,92.22,90.98,7.4351866150083925,0.75,0.5,0.42491829279939874,137.07999999999998,135.22,11.1527799225126,708.1715,658.98,76.01669239384206,0.65,0.65
TRAINING,NIGHT,FIBRECO,,8.0,8.0,0.0,10,69.67,69.67,0.0,,,,104.505,104.505,0.0,557.36,557.36,0.0,0.5,0.5
LABOUR,GRAVEYARD,DELTAPORT,LASHING (LAB),6.5,6.5,0.0,10,86.106,86.05,1.6248500785542577,,,,129.159,129.075,2.4372751178313834,591.591,583.0174999999999,31.313741286108435,0.57,0.6
HD MECHANIC,GRAVEYARD,FRASER SURREY,,7.25,7.25,0.6346477588219923,10,88.953,86.4,8.563696047852238,0.15,0.0,0.3374742788552765,106.513,126.6,57.546546001186435,664.133,669.3075,86.74069012483895,0.705,0.9
LIQUID BULK,GRAVEYARD,UNIVAR,,6.5,6.5,0.0,9,87.11,87.05,1.9506345121523923,0.7857142857142857,1.0,0.4879500364742666,130.22055555555553,130.075,2.7870632443089254,645.3730555555555,630.8625,68.70134438251756,0.6000000000000001,0.65
LIFT TRUCK,GRAVEYARD,CENTENNIAL,,6.833333333333333,6.5,0.5,9,85.48777777777778,85.07,2.4953195074868497,0.75,1.0,0.5,128.52555555555557,127.605,3.9968592704494603,626.3811111111112,649.125,52.4571001973147,0.6333333333333333,0.75
LINES,NIGHT,VAN WHARVES,,3.4444444444444446,4.0,0.8819171036881969,9,85.03555555555556,88.48,16.9081172156387,,,,120.73166666666667,104.505,21.759659636584395,297.25666666666666,278.68,109.79598239462132,0.75,0.75
LINES,GRAVEYARD,CENTENNIAL,,3.4444444444444446,4.0,0.881917103688197,9,87.4,88.48,1.2807224523681977,,,,131.1,132.72,1.9210836785522938,300.7144444444445,344.2,76.32785453409376,0.75,0.75
LABOUR,NIGHT,ANNACIS AUTO,HOLD (LAB),8.0,8.0,0.0,9,80.12,88.48,9.913740464627873,,,,120.17999999999999,132.72,14.870610696941807,640.96,707.84,79.30992371702298,0.6,0.6
RUBBER TIRE GANTRY,GRAVEYARD,DELTAPORT,,6.5,6.5,0.0,9,86.52111111111111,87.05,2.438685324331764,,,,129.39277777777775,130.075,3.465272456019068,562.3872222222222,565.825,15.851454608156441,0.5,0.5
LABOUR,GRAVEYARD,VANTERM,SPARE (LAB),6.5,6.5,0.0,9,86.58999999999999,86.05,1.0715292809811627,1.0,1.0,,125.09888888888888,129.075,14.746790069744366,572.3905555555556,559.325,28.192608455546985,0.6166666666666667,0.75
LINES,DAY,VAN WHARVES,,3.3333333333333335,4.0,1.118033988749895,9,64.39333333333333,55.3,14.565613615635973,0.2,0.2,,96.59,82.95,21.848420423453955,222.55,221.2,101.32581655234762,0.7666666666666667,0.9
(deleted option),DAY,CENTENNIAL,,8.0,8.0,0.0,9,55.3,55.3,0.0,,,,82.95,82.95,0.0,442.4,442.4,0.0,0.5,0.5
LABOUR,DAY,ALLIANCE GRAIN,BLANK,8.0,8.0,0.0,9,60.233333333333334,55.3,11.887896155333797,,,,90.35,82.95,17.831844233000695,481.8666666666667,442.4,95.10316924267038,0.6,0.6
FIRST AID,GRAVEYARD,DELTAPORT,SHIP (FA),6.5,6.5,0.0,9,86.61222222222221,86.55,1.7232873946165843,0.5,0.5,,129.66833333333332,129.575,2.5849310919248802,649.656388888889,642.33,14.638869444431517,0.6166666666666667,0.75
GEARPERSON,NIGHT,LYNNTERM,,8.0,8.0,0.0,9,69.68333333333334,70.32,8.620217514657039,0.0,0.0,,106.72833333333334,105.155,10.244849315631736,557.4666666666667,562.56,68.96174011725631,0.5,0.5
LABOUR,DAY,FIBRECO,UTILITY (LAB),8.0,8.0,0.0,9,55.3,55.3,0.0,,,,82.95,82.95,0.0,442.4,442.4,0.0,0.6,0.6
DOCK CHECKER,GRAVEYARD,NEPTUNE,,6.666666666666667,6.5,0.49999999999999994,9,89.56444444444445,88.98,8.488264120406347,1.3333333333333333,1.0,0.5773502691896257,134.06888888888886,133.22,12.686263185473932,658.0727777777778,620.475,115.3160723325003,0.6333333333333333,0.9
HD MECHANIC,DAY,WATERFRONT TRAIN. CNTR,,8.0,8.0,0.0,9,56.21333333333334,55.67,4.604416358236947,0.16666666666666666,0.0,0.408248290463863,37.748333333333335,0.0,45.21113102710437,460.87,445.36,69.70574510038611,0.44999999999999996,0.65
HD MECHANIC,NIGHT,NEPTUNE,,8.0,8.0,0.0,9,72.17,72.17,0.0,,,,107.005,107.005,0.0,577.36,577.36,0.0,0.5,0.5
HEAD CHECKER,GRAVEYARD,VANTERM,CANOPY (HC),6.5,6.5,0.0,9,87.68111111111111,89.13,1.9963619689603134,0.5625,0.5,0.1767766952966369,131.60166666666666,133.37,3.017027717804396,635.7280555555556,630.235,36.308900785004184,0.7333333333333333,0.75
KOMATSU,NIGHT,NEPTUNE,,8.0,8.0,0.0,9,75.61777777777777,69.67,9.027484114881862,1.0,1.0,,99.24833333333333,104.505,39.246458120446995,616.1055555555555,636.31,67.83520529767544,0.5166666666666667,0.65
WELDER,NIGHT,VANTERM,,8.0,8.0,0.0,8,72.5775,66.98,9.708818892414989,1.0,1.0,0.0,92.446875,100.47,38.979115922824626,593.17875,546.6,77.51806396622291,0.5375,0.65
BULLDOZER,NIGHT,VAN WHARVES,,7.875,8.0,0.23145502494313797,8,74.51125,69.67,8.630201847498789,0.625,0.5,0.75,111.766875,104.505,12.945302771248178,624.15375,561.8,110.26335732981674,0.4875,0.9
ELECTRICIAN,DAY,WATERFRONT TRAIN. CNTR,,8.0,8.0,0.0,8,57.8,57.8,0.0,,,,85.45,85.45,0.0,462.4,462.4,0.0,0.5,0.5
HEAD CHECKER,GRAVEYARD,CENTENNIAL,INGATE (HC),7.25,7.5,0.4629100498862757,8,90.37625,86.7,8.505408258446925,0.5,0.5,,135.239375,129.725,12.758112387670398,661.11,650.25,25.959330417294755,0.80625,0.85
EXCAVATOR,GRAVEYARD,VAN WHARVES,,6.5,6.5,0.0,8,87.265,87.265,1.2988896356943878,0.5,0.5,0.0,130.89749999999998,130.89749999999998,1.9483344535415723,591.651875,575.12,32.662457991608186,0.55625,0.65
WHEAT MACHINE,GRAVEYARD,RICHARDSON,,7.5,7.5,0.0,8,89.58875,86.55,8.798248912628662,0.5625,0.5,0.1767766952966369,134.093125,129.575,13.227485706852994,747.0606250000001,713.9125,73.01923518290528,0.9,0.9
WELDER,DAY,NEPTUNE,,7.875,8.0,0.23145502494313794,8,61.435,57.95,10.967104058436366,1.125,1.25,0.47871355387816905,90.16499999999999,84.275,17.244753239339616,550.650625,506.40000000000003,121.17703726477164,0.6375,0.9
TRACTOR TRAILER,DAY,CENTENNIAL,,9.0,9.0,0.0,8,56.03125,54.17,5.264409985933844,0.0,0.0,0.0,83.55125000000001,80.76,7.894847211947806,504.28125,487.53,47.37968987340459,0.75,0.75
WHEAT MACHINE,NIGHT,ALLIANCE GRAIN,,7.9375,8.0,0.1767766952966369,8,84.69125,88.98,14.160284942149186,0.0,0.0,0.5,126.786875,133.22,21.240427413223784,671.96875,678.5350000000001,114.3028475382706,0.55,0.9
LIFT TRUCK,GRAVEYARD,FRASER SURREY,,6.5,6.5,0.0,8,88.06875,88.98,1.2576444819014447,0.75,0.75,0.2738612787525831,131.853125,133.22,1.8864667228521634,654.798125,668.565,58.28515309220817,0.6125,0.65
LABOUR,NIGHT,ANNACIS AUTO,SPARE (LAB),8.0,8.0,0.0,8,72.05875,69.67,6.6355330015218605,,,,108.031875,104.505,9.975508915589222,586.83875,557.36,82.41053268978602,0.6,0.6
40 TON (TOP PICK),NIGHT,WATERFRONT TRAIN. CNTR,,8.0,8.0,0.0,8,70.67,70.67,0.0,,,,105.505,105.505,0.0,565.36,565.36,0.0,0.5,0.5
FIRST AID,NIGHT,FRASER SURREY,SHIP (FA),8.25,8.0,0.4629100498862759,8,74.8725,70.17,8.707338038360847,0.25,0.25,0.28867513459481287,112.05875,105.005,13.061007057541273,702.756875,689.15875,61.040719646074905,0.7,0.85
OB,NIGHT,NEPTUNE,,8.0,8.0,0.0,8,101.34875000000001,95.29,23.828665472793183,1.4285714285714286,1.0,0.7319250547113999,169.264375,151.305,54.92103158415596,1036.279375,951.82,318.6549633385111,0.59375,0.65
(deleted option),GRAVEYARD,VAN WHARVES,,6.75,6.5,0.4629100498862759,8,85.9975,86.05,1.879625722622157,1.0,1.0,0.0,128.99625,129.075,2.819438583933225,677.4925,688.4,31.66104095391867,0.675,0.75
FIRST AID,NIGHT,PORT MOODY,DOCK (FA),8.0,8.0,0.0,8,74.81,70.17,8.592649682806147,0.9375,1.0,0.1767766952966369,112.05875,105.005,13.061007057541273,702.2125,666.365,69.00716753663035,0.75,0.75
WINCH DRIVER,DAY,SQUAMISH,,8.0,8.0,0.0,8,55.5175,56.3,1.4489084561440402,0.0,0.0,,82.90125,83.95,1.9419076592729254,540.510625,544.22,62.150944909349505,0.5,0.5
FRONT END LOADER,NIGHT,CHEMTRADE,,8.125,8.0,0.35355339059327384,8,74.55375000000001,69.67,8.802106789205151,,,,111.55875,104.505,13.061007057541271,607.57125,557.36,94.45162744381757,0.45625,0.75
OB,DAY,VANTERM,,8.0,8.0,0.0,8,61.3825,55.3,12.215729613903545,,,,92.07375,82.95,18.32359442085532,491.06,442.4,97.72583691122836,0.5,0.5
OB,DAY,CENTENNIAL,,8.0,8.0,0.0,8,69.46375,61.68,19.791399241301043,0.0,0.0,,104.195625,92.52000000000001,29.687098861951565,555.71,493.44,158.33119393040835,0.425,0.5
LABOUR,DAY,LYNNTERM,LASHING (LAB),8.0,8.0,0.0,8,64.1475,55.3,19.5356609819069,,,,106.59,82.95,37.47337454780394,513.18,442.4,156.2852878552552,0.5625,0.6
LABOUR,GRAVEYARD,DELTAPORT,,6.5,6.5,0.0,7,84.06714285714285,85.07,1.250782612150143,,,,108.37285714285714,127.605,47.81657486837443,603.4042857142857,617.5,35.12828423893526,0.5,0.5
FIRST AID,NIGHT,VANTERM,SHIP (FA),8.0,8.0,0.0,7,78.23142857142857,70.17,10.054367920745408,,,,117.09714285714286,105.005,15.08155188111811,625.8514285714285,561.36,80.43494336596326,0.6,0.6
EXCAVATOR,DAY,NEPTUNE,,8.0,8.0,0.0,7,62.25142857142857,55.3,12.924693972613602,0.5,0.5,0.0,93.37714285714286,82.95,19.387040958920398,517.4449999999999,483.875,104.70509085044532,0.5642857142857143,0.65
ELECTRICIAN,NIGHT,PORT MOODY,,7.928571428571429,8.0,0.18898223650461354,7,74.85714285714286,72.17,7.109511737303565,0.3333333333333333,0.5,0.2886751345948129,107.005,107.005,0.0,608.9885714285714,577.36,55.987426413160364,0.5785714285714285,0.9
LABOUR,DAY,FRASER SURREY,HOLD (LAB),8.0,8.0,0.0,7,57.51142857142857,55.3,5.850890042182839,,,,86.26714285714286,82.95,8.776335063274255,460.09142857142854,442.4,46.80712033746271,0.6,0.6
TRAINING,DAY,CHEMTRADE,,8.0,8.0,0.0,7,66.99142857142857,55.3,15.730165742474371,,,,100.48714285714286,82.95,23.595248613711554,535.9314285714286,442.4,125.84132593979497,0.5,0.5
WELDER,DAY,SQUAMISH,,8.0,8.0,0.0,7,57.8,57.8,0.0,,,,82.95,82.95,0.0,628.5142857142856,628.3,0.5669467095138349,0.5,0.5
LABOUR,DAY,BC SUGAR,HOLD (LAB),8.0,8.0,0.0,7,54.69142857142857,55.3,1.039333577690185,,,,82.03714285714285,82.95,1.5590003665352874,437.53142857142853,442.4,8.31466862152148,0.6,0.6
